AR,0.2653,0.3713,0.1851,0.1784,2016-05-31 09:31:01.004 -07
NC,-5.49999950,0.62754970,2016-05-31 09:31:05.895 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:05.911 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:05.968 -07
NB1,3.75000023,0.00000000,2.54999995,0.00000000,2016-05-31 09:31:06.022 -07
GB,000384,000381,000417,000364,2016-05-31 09:31:06.024 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:06.026 -07
AC,1.37198269,1.75487554,2016-05-31 09:31:06.027 -07
AB1,420.44998100,591.85003000,291.55001800,285.30001800,2016-05-31 09:31:06.029 -07
AR,0.2646,0.3724,0.1835,0.1795,2016-05-31 09:31:06.030 -07
NC,-5.47499890,0.62358921,2016-05-31 09:31:10.895 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:10.969 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:10.972 -07
NB1,3.78333353,0.00000000,2.54166674,0.00000000,2016-05-31 09:31:10.975 -07
GB,000384,000385,000413,000362,2016-05-31 09:31:10.978 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:10.982 -07
AC,1.35319745,1.76327240,2016-05-31 09:31:11.003 -07
AB1,424.55001800,588.45001000,290.44998100,284.05001800,2016-05-31 09:31:11.006 -07
AR,0.2674,0.3707,0.1830,0.1789,2016-05-31 09:31:11.009 -07
NC,-5.48333400,0.62490779,2016-05-31 09:31:15.895 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:15.911 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:15.914 -07
NB1,3.74166703,0.00000000,2.57500004,0.00000000,2016-05-31 09:31:15.917 -07
GB,000381,000380,000410,000358,2016-05-31 09:31:15.969 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:15.994 -07
AC,1.35893762,1.75812828,2016-05-31 09:31:15.996 -07
AB1,419.85000600,583.25006000,286.85000600,283.69998100,2016-05-31 09:31:15.998 -07
AR,0.2668,0.3706,0.1823,0.1803,2016-05-31 09:31:16.004 -07
NC,-5.41666650,0.61440879,2016-05-31 09:31:20.894 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:20.910 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:20.913 -07
NB1,3.81666684,0.00000000,2.56666684,0.00000000,2016-05-31 09:31:20.916 -07
GB,000384,000381,000408,000363,2016-05-31 09:31:20.969 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:20.993 -07
AC,1.38075864,1.73715221,2016-05-31 09:31:20.997 -07
AB1,417.85000600,584.39996000,290.25003000,286.69998100,2016-05-31 09:31:21.001 -07
AR,0.2646,0.3701,0.1838,0.1815,2016-05-31 09:31:21.004 -07
NC,-5.58333250,0.62600761,2016-05-31 09:31:25.894 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:25.968 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:25.971 -07
NB1,3.82500004,0.00000000,2.59166693,0.00000000,2016-05-31 09:31:25.974 -07
GB,000385,000378,000410,000364,2016-05-31 09:31:25.977 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:25.981 -07
AC,1.38848221,1.72859251,2016-05-31 09:31:25.992 -07
AB1,416.75003000,583.50006000,295.14999300,283.50003000,2016-05-31 09:31:25.994 -07
AR,0.2639,0.3696,0.1869,0.1796,2016-05-31 09:31:26.003 -07
NC,-5.56666610,0.62341398,2016-05-31 09:31:30.895 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:30.968 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:30.972 -07
NB1,3.80000042,0.00000000,2.63333344,0.00000000,2016-05-31 09:31:30.975 -07
GB,000381,000373,000415,000370,2016-05-31 09:31:30.977 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:30.982 -07
AC,1.39644825,1.72031271,2016-05-31 09:31:31.003 -07
AB1,416.69998100,584.35003000,296.64999300,285.25003000,2016-05-31 09:31:31.006 -07
AR,0.2632,0.3692,0.1874,0.1802,2016-05-31 09:31:31.009 -07
NC,-5.54166650,0.61953526,2016-05-31 09:31:35.894 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:35.967 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:35.971 -07
NB1,3.84166693,0.00000000,2.61666703,0.00000000,2016-05-31 09:31:35.972 -07
GB,000380,000378,000416,000373,2016-05-31 09:31:35.974 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:35.976 -07
AC,1.37982857,1.74745118,2016-05-31 09:31:35.988 -07
AB1,419.39999300,591.85003000,293.60000600,285.10000600,2016-05-31 09:31:35.990 -07
AR,0.2638,0.3722,0.1847,0.1793,2016-05-31 09:31:36.003 -07
NC,-5.53333330,0.61824589,2016-05-31 09:31:40.894 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:40.910 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:40.913 -07
NB1,3.84166693,0.00000000,2.62500023,0.00000000,2016-05-31 09:31:40.916 -07
GB,000378,000375,000416,000370,2016-05-31 09:31:40.968 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:40.988 -07
AC,1.37097156,1.75779211,2016-05-31 09:31:40.991 -07
AB1,418.89999300,590.60003000,292.50003000,281.80001800,2016-05-31 09:31:40.992 -07
AR,0.2645,0.3729,0.1847,0.1779,2016-05-31 09:31:41.003 -07
NC,-5.52500100,0.61695820,2016-05-31 09:31:45.893 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:45.909 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:45.912 -07
NB1,3.90000033,0.00000000,2.57500004,0.00000000,2016-05-31 09:31:45.915 -07
GB,000377,000378,000414,000365,2016-05-31 09:31:45.968 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:45.992 -07
AC,1.39185106,1.74105274,2016-05-31 09:31:45.994 -07
AB1,413.55001800,588.60003000,291.05001800,284.55001800,2016-05-31 09:31:45.995 -07
AR,0.2621,0.3731,0.1845,0.1804,2016-05-31 09:31:46.002 -07
NC,-5.53333330,0.61824589,2016-05-31 09:31:50.893 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:50.909 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:50.913 -07
NB1,3.85000014,0.00000000,2.61666703,0.00000000,2016-05-31 09:31:50.915 -07
GB,000378,000378,000411,000365,2016-05-31 09:31:50.968 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:50.990 -07
AC,1.38227069,1.76605474,2016-05-31 09:31:50.992 -07
AB1,411.75003000,593.39996000,288.85000600,280.30001800,2016-05-31 09:31:50.994 -07
AR,0.2615,0.3769,0.1835,0.1780,2016-05-31 09:31:51.002 -07
NC,-5.40833330,0.61310452,2016-05-31 09:31:55.893 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:55.968 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:55.972 -07
NB1,3.83333373,0.00000000,2.55833363,0.00000000,2016-05-31 09:31:55.975 -07
GB,000377,000378,000413,000365,2016-05-31 09:31:55.978 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:55.980 -07
AC,1.39703929,1.73516881,2016-05-31 09:31:55.991 -07
AB1,412.05001800,586.79998000,294.30001800,281.35000600,2016-05-31 09:31:55.993 -07
AR,0.2617,0.3727,0.1869,0.1787,2016-05-31 09:31:56.002 -07
NC,-5.52500100,0.61695820,2016-05-31 09:32:00.892 -07
NX,9.50437640,-0.99599343,2016-05-31 09:32:00.909 -07
NB,000003,000000,000002,000000,2016-05-31 09:32:00.912 -07
NB1,3.78333353,0.00000000,2.69166684,0.00000000,2016-05-31 09:32:00.915 -07
GB,000380,000381,000420,000367,2016-05-31 09:32:00.967 -07
RW,000000,000000,000000,000000,2016-05-31 09:32:00.990 -07
AC,1.41838729,1.71846902,2016-05-31 09:32:00.994 -07
